,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,label
210,11.81,17.39,75.27,428.9,0.1007,0.05562000000000001,0.023530000000000002,0.015529999999999999,0.1718,0.0578,0.18589999999999998,1.926,1.011,14.469999999999999,0.007831,0.008776,0.01556,0.00624,0.031389999999999994,0.0019879999999999997,12.57,26.48,79.57,489.5,0.1356,0.1,0.08803,0.04306,0.31999999999999995,0.06576,1
211,10.710000000000003,20.39,69.5,344.9,0.1082,0.1289,0.08448,0.028669999999999994,0.1668,0.06862,0.31980000000000003,1.489,2.23,20.74,0.008902,0.04785,0.07339,0.01745,0.027280000000000002,0.007609999999999999,11.69,25.21,76.51,410.4,0.1335,0.255,0.2534,0.086,0.2605,0.08701,1
212,11.74,14.02,74.24,427.3,0.07812999999999999,0.0434,0.02245,0.027630000000000002,0.2101,0.06113,0.5619,1.268,3.717,37.83,0.008034,0.01442,0.015139999999999999,0.01846,0.029210000000000003,0.0020050000000000003,13.309999999999999,18.26,84.7,533.7,0.1036,0.085,0.06735,0.08289999999999999,0.3101,0.06688,1
213,9.742,15.670000000000002,61.5,289.8999999999999,0.09037,0.04689,0.01103,0.014070000000000001,0.2081,0.06312000000000001,0.2684,1.4089999999999998,1.75,16.39,0.0138,0.01067,0.008347,0.009472,0.01798,0.004261,10.75,20.88,68.09,355.2,0.1467,0.0937,0.04043,0.05159,0.2841,0.08175,1
214,16.25,19.51,109.8,815.8,0.1026,0.1893,0.2236,0.09194,0.2151,0.06577999999999999,0.3147,0.9857000000000001,3.07,33.12,0.009197,0.0547,0.08079,0.02215,0.02773,0.0063549999999999995,17.39,23.05,122.1,939.7,0.13769999999999996,0.4462,0.5897,0.1775,0.3318,0.09136,0
215,12.340000000000002,14.949999999999998,78.29,469.1,0.08682000000000001,0.04571000000000001,0.02109,0.02054,0.1571,0.057080000000000006,0.38330000000000003,0.9078,2.602,30.150000000000002,0.007702,0.008491,0.013069999999999997,0.0103,0.0297,0.0014320000000000001,13.18,16.85,84.11,533.1,0.1048,0.06744000000000001,0.049210000000000004,0.04793,0.22980000000000003,0.059739999999999994,1
216,11.71,16.67,74.72,423.6,0.1051,0.06095,0.03592,0.026,0.1339,0.05945,0.44889999999999997,2.508,3.258,34.37,0.0065780000000000005,0.0138,0.026619999999999998,0.013069999999999998,0.013590000000000001,0.0037070000000000002,13.330000000000002,25.48,86.16,546.7,0.1271,0.1028,0.1046,0.06967999999999999,0.1712,0.07343,1
217,11.71,17.19,74.68,420.3,0.09774,0.061410000000000006,0.03809,0.032389999999999995,0.1516,0.06095,0.2451,0.7655,1.742,17.86,0.006904999999999999,0.008704,0.019780000000000002,0.01185,0.018969999999999997,0.0016710000000000002,13.01,21.39,84.42,521.5,0.1323,0.10400000000000001,0.1521,0.1099,0.2572,0.07097,1
218,12.83,15.73,82.89,506.9,0.0904,0.08269,0.05834999999999999,0.03078,0.17050000000000004,0.059129999999999995,0.1499,0.4875,1.195,11.639999999999999,0.004873,0.01796,0.03318,0.00836,0.01601,0.0022890000000000002,14.09,19.35,93.22,605.8,0.1326,0.261,0.3476,0.09783,0.3006,0.07802,1
219,11.71,15.45,75.03,420.3,0.115,0.07281,0.040060000000000005,0.0325,0.20090000000000002,0.06506,0.3446,0.7394999999999999,2.355,24.53,0.009536,0.01097,0.01651,0.01121,0.019530000000000002,0.0031,13.06,18.16,84.16,516.4,0.146,0.1115,0.1087,0.07864,0.2765,0.07806,1
220,14.92,14.929999999999998,96.45,686.9,0.08098,0.08549,0.05538999999999999,0.03221,0.1687,0.05669,0.2446,0.43339999999999995,1.8259999999999998,23.31,0.003271,0.0177,0.0231,0.008399,0.011479999999999999,0.002379,17.18,18.22,112.0,906.6,0.1065,0.2791,0.31509999999999994,0.1147,0.2688,0.08273,1
221,13.75,23.77,88.54,590.0,0.08043,0.06807,0.04697,0.02344,0.1773,0.05429,0.4347,1.0570000000000002,2.8289999999999997,39.93,0.004351,0.02667,0.033710000000000004,0.01007,0.025979999999999996,0.003087,15.01,26.34,98.00000000000001,706.0,0.09368,0.1442,0.1359,0.06106,0.2663,0.06321,1
222,10.159999999999998,19.59,64.73,311.7,0.1003,0.07504,0.005025,0.01116,0.1791,0.06331,0.24410000000000004,2.09,1.6480000000000001,16.8,0.01291,0.02222,0.004174000000000001,0.007081999999999999,0.02572,0.002278,10.65,22.88,67.88,347.3,0.1265,0.12,0.010050000000000002,0.02232,0.2262,0.06742000000000001,1
223,15.61,19.38,100.0,758.6,0.0784,0.056159999999999995,0.042089999999999995,0.028469999999999995,0.1547,0.054429999999999985,0.22979999999999998,0.9988000000000001,1.534,22.18,0.002826,0.009105,0.01311,0.005174,0.01013,0.0013449999999999998,17.91,31.67,115.9,988.6,0.1084,0.18069999999999997,0.226,0.08567999999999999,0.2683,0.06829,0
224,12.340000000000002,22.22,79.85,464.5,0.1012,0.1015,0.05369999999999999,0.028220000000000002,0.1551,0.06761,0.2949,1.6559999999999997,1.955,21.55,0.011340000000000001,0.03175,0.03125,0.01135,0.01879,0.0053479999999999995,13.58,28.68,87.36,553.0,0.1452,0.2338,0.1688,0.08194,0.2268,0.09082,1
225,13.430000000000001,19.63,85.84,565.4,0.09047999999999999,0.06287999999999999,0.05857999999999999,0.03438,0.1598,0.05671000000000001,0.4697,1.147,3.142,43.4,0.006003000000000001,0.01063,0.021509999999999998,0.009443,0.015200000000000002,0.001868,17.98,29.87,116.59999999999998,993.6,0.1401,0.1546,0.2644,0.11599999999999999,0.2884,0.07371,0
226,9.777000000000001,16.99,62.5,290.2,0.1037,0.08404,0.04334,0.01778,0.1584,0.07065,0.40299999999999997,1.4240000000000002,2.747,22.87,0.01385,0.02932,0.027219999999999994,0.01023,0.03281,0.004638000000000001,11.05,21.47,71.68,367.0,0.1467,0.1765,0.13,0.05334,0.2533,0.08467999999999999,1
227,8.95,15.760000000000002,58.74,245.2,0.09462000000000001,0.12429999999999998,0.09262999999999999,0.02308,0.1305,0.07163,0.3132,0.9789000000000001,3.28,16.94,0.01835,0.0676,0.09262999999999999,0.02308,0.02384,0.005601,9.414,17.07,63.34,270.0,0.1179,0.18789999999999998,0.1544,0.03846,0.1652,0.07722000000000001,1
228,9.668,18.1,61.06,286.3,0.08311,0.05427999999999999,0.01479,0.005769,0.168,0.06412000000000001,0.3416,1.3119999999999998,2.275,20.980000000000004,0.01098,0.01257,0.01031,0.003934,0.026930000000000003,0.002979,11.15,24.62,71.11,380.20000000000005,0.1388,0.1255,0.06409,0.025,0.3057,0.07875,1
229,14.110000000000001,12.88,90.03,616.5,0.09308999999999999,0.05306,0.01765,0.02733,0.1373,0.057,0.2571,1.081,1.558,23.92,0.006692000000000001,0.01132,0.005717,0.006626999999999998,0.014159999999999997,0.0024760000000000003,15.530000000000001,18.0,98.4,749.9,0.1281,0.11090000000000001,0.053070000000000006,0.0589,0.21,0.07082999999999999,1
230,11.33,14.160000000000002,71.79,396.6,0.09379,0.03872,0.0014869999999999998,0.0033329999999999996,0.1954,0.05821,0.2375,1.28,1.565,17.09,0.008426000000000001,0.008998,0.0014869999999999998,0.003333,0.02358,0.001627,12.2,18.99,77.37,458.0,0.1259,0.07347999999999999,0.0049549999999999985,0.01111,0.2758,0.06386,1
231,13.28,13.72,85.79,541.8,0.08363,0.08575,0.050769999999999996,0.02864,0.1617,0.05593999999999999,0.1833,0.5308,1.5919999999999999,15.26,0.0042710000000000005,0.020730000000000002,0.028279999999999996,0.008468,0.01461,0.002613,14.239999999999998,17.37,96.59,623.7,0.1166,0.2685,0.2866,0.09172999999999999,0.2736,0.0732,1
232,12.750000000000002,16.7,82.50999999999999,493.8,0.11250000000000002,0.1117,0.0388,0.02995,0.212,0.06623,0.3834,1.0030000000000001,2.495,28.62,0.007509,0.01561,0.01977,0.009198999999999999,0.01805,0.003629,14.45,21.74,93.63,624.1,0.1475,0.1979,0.1423,0.08045,0.3071,0.08557000000000001,1
233,12.269999999999998,17.92,78.41,466.1,0.08685,0.06526,0.03211,0.02653,0.1966,0.055970000000000006,0.3342,1.781,2.079,25.79,0.005888,0.0231,0.02059,0.01075,0.025780000000000004,0.0022670000000000004,14.1,28.88,89.0,610.2,0.124,0.1795,0.1377,0.09532,0.3455,0.06896000000000001,1
234,10.96,17.62,70.79,365.6,0.09687,0.09752000000000001,0.052629999999999996,0.027880000000000002,0.1619,0.06408,0.1507,1.5830000000000002,1.165,10.09,0.009501,0.033780000000000004,0.04401,0.013459999999999998,0.013219999999999999,0.0035340000000000002,11.62,26.51,76.43,407.5,0.1428,0.251,0.21230000000000002,0.09861,0.2289,0.08277999999999999,1
235,12.310000000000002,16.52,79.19,470.9,0.09172000000000001,0.06829,0.03372,0.022719999999999997,0.172,0.05914,0.2505,1.025,1.74,19.68,0.004854,0.01819,0.01826,0.007965,0.013859999999999999,0.002304,14.11,23.21,89.71,611.1,0.1176,0.18430000000000002,0.1703,0.0866,0.2618,0.07608999999999999,1
236,12.77,21.41,82.02,507.4,0.08749,0.06601,0.03112,0.02864,0.1694,0.06287000000000001,0.7311,1.7480000000000002,5.118000000000001,53.65,0.004571,0.0179,0.021759999999999998,0.01757,0.03373,0.005875,13.75,23.5,89.04,579.5,0.09387999999999999,0.08978,0.05186,0.04773,0.2179,0.06871000000000001,1
237,23.21,26.969999999999995,153.5,1670.0,0.09509,0.1682,0.195,0.1237,0.1909,0.06309,1.058,0.9635000000000002,7.247000000000001,155.8,0.006428,0.028630000000000003,0.044969999999999996,0.017159999999999998,0.0159,0.003053,31.01,34.51,206.0,2944.0,0.1481,0.4126,0.5820000000000001,0.2593,0.3103,0.08677,0
238,11.41,14.920000000000002,73.53,402.0,0.09059,0.08155,0.061810000000000004,0.023609999999999996,0.1167,0.06217,0.3344,1.108,1.902,22.77,0.007356000000000001,0.03728,0.05915000000000001,0.01712,0.02165,0.004784,12.37,17.7,79.12,467.19999999999993,0.1121,0.161,0.1648,0.06296,0.1811,0.07427,1
239,16.17,16.07,106.3,788.5,0.0988,0.1438,0.06651,0.053970000000000004,0.19899999999999998,0.06572,0.17450000000000002,0.489,1.349,14.910000000000002,0.00451,0.018119999999999997,0.01951,0.01196,0.01934,0.003696,16.97,19.14,113.1,861.5,0.1235,0.255,0.2114,0.1251,0.3153,0.0896,1
240,14.53,13.980000000000002,93.86,644.2,0.1099,0.09242,0.06895,0.06495,0.165,0.06121,0.306,0.7213,2.1430000000000002,25.699999999999996,0.0061329999999999996,0.01251,0.01615,0.011359999999999999,0.02207,0.003563,15.8,16.93,103.1,749.9,0.1347,0.1478,0.1373,0.1069,0.2606,0.0781,1
241,20.64,17.35,134.80000000000004,1335.0,0.09446,0.1076,0.1527,0.08941,0.1571,0.05478,0.6136999999999999,0.6575,4.119,77.02,0.006211,0.01895,0.026810000000000004,0.012320000000000001,0.012759999999999999,0.0017109999999999998,25.37,23.17,166.8,1945.9999999999998,0.1562,0.3055,0.4159,0.2112,0.2689,0.07055,0
242,23.09,19.83,152.1,1682.0,0.09342,0.1275,0.1676,0.10030000000000001,0.1505,0.05484,1.2909999999999997,0.7452,9.635,180.2,0.005753,0.03356,0.039760000000000004,0.02156,0.02201,0.002897,30.79,23.87,211.5,2782.0,0.1199,0.36250000000000004,0.3794,0.2264,0.2908,0.07277,0
243,10.18,17.53,65.12,313.1,0.1061,0.08502,0.01768,0.01915,0.191,0.06907999999999999,0.2467,1.217,1.6409999999999998,15.05,0.007899,0.013999999999999997,0.008534,0.007624,0.026369999999999998,0.003761,11.17,22.84,71.94,375.6,0.1406,0.14400000000000002,0.06572,0.05575,0.3055,0.08797,1
244,12.05,14.629999999999999,78.04,449.3,0.1031,0.09092,0.06592,0.027489999999999997,0.1675,0.060430000000000005,0.2636,0.7294,1.848,19.87,0.005488000000000001,0.01427,0.023219999999999998,0.00566,0.01428,0.0024219999999999997,13.76,20.7,89.88,582.6,0.1494,0.2156,0.305,0.06548,0.2747,0.08301,1
245,13.05,19.31,82.61,527.2,0.0806,0.03789,0.000692,0.0041670000000000006,0.1819,0.05501,0.40399999999999997,1.214,2.595,32.96,0.007490999999999999,0.008593,0.000692,0.0041670000000000006,0.0219,0.00299,14.229999999999999,22.25,90.24,624.1,0.1021,0.06191000000000001,0.0018449999999999996,0.01111,0.2439,0.06289,1
246,11.279999999999998,13.39,73.0,384.8,0.1164,0.11359999999999999,0.04635,0.04796000000000001,0.1771,0.06072,0.3384,1.3430000000000002,1.851,26.33,0.01127,0.034980000000000004,0.02187,0.01965,0.0158,0.003442,11.92,15.77,76.53,434.0,0.1367,0.1822,0.08669,0.08611,0.21019999999999997,0.06784,1
247,12.05,22.72,78.75,447.8,0.06935,0.1073,0.07943,0.029779999999999997,0.1203,0.06659,0.1194,1.4340000000000002,1.778,9.549,0.0050420000000000005,0.0456,0.04305,0.016669999999999997,0.0247,0.007358,12.57,28.71,87.36,488.4,0.08799,0.32139999999999996,0.2912,0.1092,0.2191,0.09349,1
248,9.042,18.9,60.07,244.5,0.09967999999999999,0.1972,0.1975,0.04908,0.233,0.08743,0.4653,1.911,3.7689999999999997,24.200000000000003,0.009845,0.0659,0.1027,0.025269999999999997,0.034910000000000004,0.007877,10.06,23.4,68.62,297.1,0.1221,0.3748,0.4609,0.1145,0.3135,0.10550000000000001,1
249,11.54,10.72,73.73,409.1,0.08597,0.05969,0.013669999999999998,0.008907,0.1833,0.061,0.1312,0.36019999999999996,1.107,9.437999999999999,0.004124,0.0134,0.010029999999999999,0.004667,0.020319999999999998,0.0019520000000000002,12.34,12.87,81.23,467.79999999999995,0.1092,0.1626,0.08324,0.04715,0.33899999999999997,0.07434,1
250,11.67,20.02,75.21,416.2,0.1016,0.09452999999999999,0.042,0.02157,0.1859,0.06461,0.2067,0.8745,1.393,15.34,0.005251,0.017269999999999997,0.0184,0.005298,0.014490000000000001,0.002671,13.35,28.81,87.0,550.6,0.155,0.2964,0.2758,0.0812,0.3206,0.0895,1
251,14.8,17.66,95.88,674.8,0.09179,0.0889,0.04069,0.0226,0.1893,0.058859999999999996,0.2204,0.6221,1.482,19.750000000000004,0.004796,0.01171,0.017580000000000002,0.0068969999999999995,0.02254,0.001971,16.43,22.74,105.9,829.4999999999999,0.1226,0.1881,0.20600000000000002,0.08308,0.36,0.07285,1
252,14.74,25.42,94.7,668.6,0.08275,0.07214,0.04105,0.03027,0.184,0.0568,0.3031,1.385,2.1769999999999996,27.41,0.004775,0.01172,0.019469999999999998,0.01269,0.0187,0.0026260000000000003,16.51,32.29,107.4,826.4,0.106,0.1376,0.1611,0.1095,0.2722,0.06956,1
253,13.54,14.360000000000001,87.46,566.3,0.09779,0.08129,0.06663999999999999,0.04781000000000001,0.1885,0.057659999999999996,0.2699,0.7886,2.0580000000000003,23.56,0.008462,0.0146,0.02387,0.01315,0.0198,0.0023,15.109999999999998,19.26,99.7,711.2,0.14400000000000002,0.1773,0.239,0.1288,0.2977,0.07259,1
254,13.160000000000002,20.54,84.06,538.7,0.07335,0.05275,0.018000000000000002,0.01256,0.1713,0.05887999999999999,0.3237,1.473,2.326,26.07,0.007802,0.02052,0.01341,0.005564,0.02086,0.0027010000000000003,14.5,28.46,95.29,648.3,0.1118,0.16459999999999997,0.07697999999999999,0.04195,0.2687,0.07429,1
255,12.650000000000002,18.17,82.69,485.6,0.1076,0.1334,0.08017,0.05074,0.1641,0.06854,0.2324,0.6332000000000001,1.696,18.4,0.005704,0.02502,0.02636,0.010320000000000001,0.01759,0.003563,14.38,22.15,95.29,633.7,0.1533,0.38419999999999993,0.3582,0.1407,0.32299999999999995,0.10330000000000002,1
256,14.61,15.689999999999998,92.68,664.9,0.07618,0.03515,0.014469999999999997,0.01877,0.1632,0.05255,0.316,0.9115,1.9539999999999997,28.9,0.005030999999999999,0.006021,0.005325,0.006324000000000001,0.01494,0.0008948000000000001,16.46,21.75,103.7,840.8,0.1011,0.07087,0.04746,0.058129999999999994,0.253,0.056949999999999994,1
257,14.81,14.7,94.66,680.6999999999999,0.08472,0.05016,0.03416,0.02541,0.1659,0.05348,0.21820000000000003,0.6232,1.6769999999999998,20.72,0.0067079999999999996,0.01197,0.014819999999999998,0.01056,0.0158,0.001779,15.61,17.58,101.7,760.2,0.1139,0.1011,0.1101,0.07955,0.2334,0.06142000000000001,1
258,12.9,15.92,83.74,512.2,0.08677,0.09509,0.04894,0.030879999999999998,0.1778,0.06235000000000001,0.2143,0.7712,1.689,16.64,0.005324000000000001,0.01563,0.015099999999999999,0.0075840000000000005,0.02104,0.001887,14.48,21.82,97.17,643.8,0.1312,0.2548,0.209,0.1012,0.3549,0.08118,1
259,11.89,21.17,76.39,433.8,0.09773,0.0812,0.02555,0.02179,0.20190000000000002,0.0629,0.2747,1.203,1.9299999999999997,19.53,0.009895000000000001,0.030529999999999998,0.0163,0.009276000000000001,0.022580000000000006,0.0022719999999999997,13.05,27.21,85.09,522.9,0.1426,0.2187,0.1164,0.08263,0.3075,0.07351,1
260,15.75,20.25,102.6,761.3,0.1025,0.12039999999999998,0.11469999999999998,0.06462000000000001,0.19349999999999998,0.06302999999999999,0.34730000000000005,0.9208999999999999,2.244,32.19,0.004765999999999999,0.02374,0.02384,0.008637,0.01772,0.0031309999999999997,19.56,30.29,125.9,1088.0,0.1552,0.44799999999999995,0.39760000000000006,0.1479,0.3993,0.10639999999999998,0
261,11.6,18.36,73.88,412.7,0.08507999999999999,0.05855,0.03367,0.017769999999999998,0.1516,0.058589999999999996,0.1816,0.7656000000000001,1.3030000000000002,12.89,0.0067090000000000006,0.01701,0.0208,0.007496999999999999,0.021240000000000002,0.002768,12.77,24.02,82.68,495.1,0.1342,0.1808,0.18600000000000005,0.08288,0.321,0.07862999999999999,1
262,13.0,20.78,83.51,519.4,0.11349999999999999,0.07589,0.03136,0.02645,0.254,0.06087000000000001,0.4202000000000001,1.3219999999999998,2.8729999999999998,34.78,0.007017,0.01142,0.01949,0.01153,0.029509999999999998,0.001533,14.16,24.11,90.82,616.7,0.1297,0.1105,0.08112,0.06296,0.3196,0.06435,1
263,11.31,19.04,71.8,394.1,0.08139,0.04701,0.03709,0.0223,0.1516,0.05667,0.2727,0.9428999999999998,1.831,18.15,0.009281999999999999,0.009216,0.020630000000000003,0.008965,0.021830000000000002,0.002146,12.33,23.84,78.0,466.7,0.129,0.09147999999999998,0.1444,0.06961,0.24,0.06641,1
264,13.62,23.23,87.19,573.2,0.09246,0.06747,0.029739999999999996,0.02443,0.1664,0.05801,0.34600000000000003,1.3359999999999999,2.066,31.24,0.005868000000000001,0.02099,0.02021,0.009064000000000001,0.02087,0.002583,15.350000000000001,29.09,97.58,729.8,0.1216,0.1517,0.1049,0.07174,0.2642,0.06953,1
265,11.64,18.33,75.17,412.5,0.11420000000000001,0.1017,0.0707,0.03485,0.1801,0.0652,0.306,1.6569999999999998,2.155,20.62,0.00854,0.0231,0.02945,0.013980000000000003,0.01565,0.0038399999999999997,13.140000000000002,29.26,85.50999999999999,521.7,0.1688,0.266,0.2873,0.1218,0.2806,0.09097000000000001,1
266,13.530000000000001,10.94,87.91,559.2,0.1291,0.10470000000000002,0.06877,0.06556000000000001,0.24030000000000004,0.06641,0.4101,1.014,2.6519999999999997,32.65,0.013399999999999999,0.02839,0.01162,0.008239,0.02572,0.006164,14.080000000000002,12.49,91.35999999999999,605.5,0.1451,0.1379,0.08539,0.07407000000000001,0.271,0.07191,1
267,13.45,18.3,86.60000000000001,555.1,0.1022,0.08165,0.03974,0.0278,0.1638,0.0571,0.295,1.3730000000000002,2.099,25.219999999999995,0.0058839999999999995,0.01491,0.01872,0.009366,0.01884,0.0018170000000000003,15.1,25.94,97.59,699.4,0.1339,0.17510000000000003,0.1381,0.07911,0.2678,0.06602999999999999,1
268,11.47,16.03,73.02,402.7,0.09076000000000001,0.05886,0.025869999999999994,0.023219999999999998,0.1634,0.06372,0.1707,0.7615,1.09,12.25,0.009191,0.008548,0.0094,0.006314999999999999,0.01755,0.003009,12.51,20.79,79.67,475.8,0.1531,0.11199999999999999,0.09823000000000001,0.06548,0.2851,0.08763,1
269,13.24,20.13,86.87,542.9,0.08284,0.1223,0.10099999999999999,0.02833,0.1601,0.06432,0.281,0.8135,3.3689999999999998,23.81,0.004928999999999999,0.06657,0.07683,0.013680000000000003,0.01526,0.008133,15.44,25.5,115.00000000000001,733.5,0.12009999999999998,0.5646,0.6555999999999998,0.1357,0.2845,0.12490000000000001,1
270,13.17,18.22,84.27999999999999,537.3,0.07466,0.05994000000000001,0.048589999999999994,0.0287,0.1454,0.05549,0.2023,0.685,1.2359999999999998,16.89,0.0059689999999999995,0.01493,0.01564,0.008463,0.01093,0.0016719999999999999,14.9,23.89,95.09999999999998,687.6,0.1282,0.19650000000000004,0.1876,0.1045,0.2235,0.06925,1
271,12.16,18.03,78.29,455.3,0.09087,0.07837999999999999,0.029160000000000002,0.015269999999999997,0.1464,0.06284,0.2194,1.1900000000000002,1.6780000000000002,16.26,0.004910999999999999,0.016659999999999998,0.013969999999999998,0.005161,0.014539999999999999,0.0018579999999999998,13.34,27.87,88.83,547.4,0.1208,0.2279,0.162,0.0569,0.2406,0.07729,1
272,13.65,13.16,87.87999999999998,568.9,0.09646,0.08711,0.03888,0.02563,0.136,0.06344,0.21020000000000003,0.4336,1.3909999999999998,17.4,0.0041329999999999995,0.01695,0.01652,0.006659000000000001,0.013710000000000002,0.002735,15.339999999999998,16.35,99.70999999999998,706.2,0.1311,0.2474,0.1759,0.08056,0.238,0.08718,1
273,13.400000000000002,16.95,85.48,552.4,0.07937000000000001,0.05696,0.02181,0.014730000000000004,0.165,0.057010000000000005,0.1584,0.6124,1.036,13.22,0.0043939999999999995,0.0125,0.014509999999999999,0.005484,0.01291,0.002074,14.73,21.7,93.76,663.5,0.1213,0.1676,0.1364,0.06987,0.2741,0.07582,1
274,12.63,20.76,82.15,480.4,0.09933,0.12090000000000001,0.1065,0.06021,0.1735,0.0707,0.3424,1.8030000000000002,2.7110000000000003,20.480000000000004,0.01291,0.04042,0.05101,0.02295,0.02144,0.0058909999999999995,13.330000000000002,25.470000000000002,89.0,527.4,0.1287,0.225,0.2216,0.1105,0.2226,0.08486,1
275,14.53,19.34,94.25,659.7,0.08388,0.078,0.08817,0.029250000000000005,0.1473,0.05746,0.2535,1.354,1.9939999999999998,23.04,0.004147,0.02048,0.03379,0.008848,0.013940000000000003,0.002327,16.3,28.39,108.1,830.5,0.1089,0.2649,0.3779,0.09594,0.2471,0.07463,1
276,12.62,23.97,81.35000000000001,496.4,0.07902999999999999,0.07529,0.05438,0.02036,0.1514,0.060189999999999994,0.2449,1.066,1.445,18.51,0.005168999999999999,0.022940000000000002,0.030160000000000003,0.008690999999999999,0.01365,0.003407,14.199999999999998,31.31,90.67,624.0,0.1227,0.3454,0.39109999999999995,0.11800000000000001,0.2826,0.09585,1
277,12.18,14.080000000000002,77.25,461.4,0.07733999999999999,0.032119999999999996,0.01123,0.005051,0.1673,0.05648999999999999,0.2113,0.5996,1.4380000000000002,15.82,0.005343,0.005767,0.01123,0.005051,0.01977,0.0009502000000000001,12.85,16.47,81.6,513.1,0.1001,0.053320000000000006,0.04116000000000001,0.01852,0.2293,0.06037000000000001,1
278,8.196,16.84,51.71,201.9,0.086,0.05943,0.015880000000000002,0.005917,0.1769,0.06502999999999999,0.1563,0.9567000000000001,1.094,8.205,0.008968,0.01646,0.015880000000000002,0.005917,0.02574,0.002582,8.964,21.96,57.26,242.2,0.1297,0.1357,0.0688,0.025639999999999996,0.3105,0.07409,1
279,11.449999999999998,20.97,73.81,401.5,0.1102,0.09362000000000001,0.04591,0.022330000000000003,0.1842,0.07005,0.3251,2.174,2.077,24.620000000000005,0.01037,0.01706,0.025860000000000005,0.0075060000000000005,0.01816,0.0039759999999999995,13.110000000000001,32.16,84.53,525.1,0.1557,0.1676,0.1755,0.061270000000000005,0.2762,0.08851,1
280,15.5,21.08,102.9,803.1,0.11199999999999999,0.1571,0.1522,0.08481,0.2085,0.06863999999999999,1.37,1.213,9.424,176.49999999999997,0.008198,0.03889,0.04493,0.02139,0.02018,0.005815,23.17,27.65,157.1,1748.0,0.15169999999999997,0.4002,0.4210999999999999,0.2134,0.3003,0.10480000000000002,0
281,10.05,17.53,64.41,310.8,0.1007,0.07326,0.02511,0.01775,0.18899999999999997,0.06331,0.2619,2.015,1.778,16.85,0.007803000000000001,0.014490000000000001,0.0169,0.008043000000000002,0.021,0.002778,11.16,26.84,71.98,384.0,0.1402,0.1402,0.1055,0.06498999999999999,0.2894,0.07664,1
282,11.68,16.17,75.49000000000001,420.5,0.1128,0.09262999999999999,0.042789999999999995,0.03132,0.1853,0.06401,0.3713,1.1540000000000001,2.5540000000000003,27.57,0.008998,0.01292,0.01851,0.01167,0.021519999999999997,0.003213,13.320000000000002,21.59,86.57,549.8,0.1526,0.1477,0.149,0.09815,0.2804,0.08023999999999999,1
283,10.8,9.71,68.77,357.6,0.09594,0.05736000000000001,0.02531,0.016980000000000002,0.1381,0.064,0.17279999999999998,0.4064,1.126,11.48,0.007809,0.009816,0.01099,0.005344,0.01254,0.00212,11.6,12.02,73.66,414.0,0.1436,0.1257,0.1047,0.04603,0.209,0.07699,1
284,9.0,14.4,56.36,246.3,0.07005,0.031160000000000004,0.0036810000000000002,0.0034719999999999994,0.1788,0.06833,0.17459999999999998,1.305,1.1440000000000001,9.789,0.007389,0.004883,0.0036810000000000002,0.0034720000000000003,0.027010000000000003,0.002153,9.699,20.07,60.89999999999999,285.5,0.09861,0.05232,0.014719999999999999,0.013890000000000001,0.2991,0.07804,1
285,9.397,21.68,59.74999999999999,268.8,0.07969,0.060529999999999994,0.03735,0.005128,0.1274,0.06724,0.1186,1.182,1.1740000000000002,6.8020000000000005,0.005515,0.026739999999999996,0.03735,0.005128,0.01951,0.004582999999999999,9.965,27.990000000000002,66.61,301.0,0.1086,0.1887,0.1868,0.025639999999999996,0.2376,0.09206,1
286,10.9,12.96,68.69,366.8,0.07515,0.03718,0.00309,0.006587999999999999,0.1442,0.057429999999999995,0.2818,0.7614,1.808,18.54,0.006141999999999999,0.006134000000000001,0.0018349999999999998,0.0035759999999999998,0.01637,0.002665,12.36,18.2,78.07,470.00000000000006,0.1171,0.08294,0.01854,0.03953,0.2738,0.07685,1
287,12.070000000000002,13.439999999999998,77.83,445.2,0.11,0.09009,0.03781,0.02798,0.1657,0.06608,0.2513,0.504,1.714,18.54,0.007326999999999999,0.01153,0.01798,0.007986,0.01962,0.002234,13.449999999999998,15.77,86.92,549.9,0.1521,0.1632,0.16220000000000004,0.07393,0.2781,0.08052000000000001,1
288,11.75,20.18,76.09999999999998,419.8,0.1089,0.1141,0.06842999999999999,0.037380000000000004,0.1993,0.06452999999999999,0.5018,1.693,3.926,38.34,0.009433,0.02405,0.04167,0.01152,0.03397,0.0050609999999999995,13.320000000000002,26.21,88.91,543.9,0.1358,0.1892,0.1956,0.07909,0.3168,0.07987000000000001,1
289,9.676,13.139999999999999,64.12,272.5,0.1255,0.22040000000000004,0.1188,0.07038,0.2057,0.09574999999999999,0.2744,1.39,1.787,17.67,0.021769999999999998,0.04888,0.051890000000000006,0.0145,0.02632,0.011479999999999999,10.6,18.04,69.47,328.1,0.2006,0.3663,0.2913,0.1075,0.2848,0.1364,1
